238,1316,306,0,18,0,0,0,3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,14,204,2,49,33,0,0,439,71,0,3,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0
9,23,18,32,0,41,1,0,1,3,146,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,0,4,14,1,9,9,43,0,4,0,109,2,37,21,0,0,4,5,0,22,0,0,0,0,0,0,0
1,8,2,0,1,4,0,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,2,23,0,3,4,13,1,29,4,4,0,29,5,0,10,1,0,0,2,0,0,0,0,0,0,0
3,2,5,1,1,8,0,11,0,2,1,1,15,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,14,0,3,9,18,0,1,0,11,0,15,2,26,0,0,2,0,4,1,3,0,0,0,0,0
0,0,0,0,0,0,0,0,97,705,135,0,9,0,0,0,2002,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,43,0,18,273,7,62,47,0,1,602,79,0,3,0,0,0,139,0,0,0
0,0,0,0,0,0,0,0,18,38,33,95,1,31,2,0,4,9,259,0,94,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,25,0,14,51,8,38,28,121,0,6,2,303,2,77,50,0,118,0,0,0
0,0,0,0,0,0,0,0,9,36,9,0,1,34,1,0,31,5,0,0,70,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,8,0,9,46,1,14,21,38,0,64,24,5,2,94,10,0,55,2,0,0
0,0,0,0,0,0,0,0,5,25,7,3,1,17,3,53,1,3,18,1,32,3,55,0,3,0,0,0
0,0,0,0,0,0,0,0,4,0,3,8,0,3,11,26,0,0,0,14,1,15,7,41,24,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,644,118,0,5,0,0,0,1700,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,49,362,9,129,40,0,1494,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,100,53,200,5,31,0,0,715,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,37,6,23,14,81,359,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,75,13,0,1,109,0,0,340,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,31,3,14,6,31,177,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,0,2,3,0,37,105,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,6,1,9,7,13,137,1,3,0
