0.029568536,0.235385729,0.049704973,0,0.005417974,0,0,0,0.679922788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026294821,0.000199203,0.013645418,0.199103586,0.00438247,0.039143426,0.030776892,0,0.000697211,0.437948207,0.116832669,0,0.003286853,0,0,0,0.127689243,0,0,0,0,0,0,0,0,0,0,0
0.022167488,0.044334975,0.04864532,0.104679803,0.004310345,0.104679803,0.004002463,0,0.002155172,0.011699507,0.378694581,0,0.269704433,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0
0.027191558,0,0.014204545,0.034496753,0.004464286,0.023944805,0.033685065,0.161931818,0,0.004058442,0.002029221,0.338474026,0.001217532,0.10836039,0.121347403,0,0.000405844,0.010146104,0.012581169,0,0.101055195,0,0,0,0.000405844,0,0,0
0.021691974,0.180043384,0.041214751,0,0.004338395,0.114967462,0,0,0.188720174,0.002169197,0.002169197,0,0.442516269,0,0,0,0.002169197,0,0,0,0,0,0,0,0,0,0,0
0.023230088,0,0.009955752,0.133849558,0.005530973,0.040929204,0.042035398,0.084070796,0.002212389,0.162610619,0.039823009,0.033185841,0.006637168,0.267699115,0.057522124,0,0.075221239,0.006637168,0.003318584,0,0.005530973,0,0,0,0,0,0,0
0.018612521,0.060913706,0.050761421,0.00676819,0.001692047,0.10998308,0.003384095,0.123519459,0.001692047,0.003384095,0.096446701,0.011844332,0.179357022,0.005076142,0.319796954,0,0.001692047,0,0.005076142,0,0,0,0,0,0,0,0,0
0.022580645,0,0.011290323,0.056451613,0,0.022580645,0.038709677,0.14516129,0,0.001612903,0.001612903,0.075806452,0.001612903,0.108064516,0.038709677,0.338709677,0,0.001612903,0.009677419,0.016129032,0.066129032,0.008064516,0.035483871,0,0,0,0,0
0,0,0,0,0,0,0,0,0.025288336,0.235872311,0.046681477,0,0.004716838,0,0,0,0.68744104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.025245679,0.000169434,0.015249068,0.202643172,0.005083023,0.043120976,0.033293799,0,0.000677736,0.465859031,0.079295154,0,0.002541511,0,0,0,0.126821416,0,0,0
0,0,0,0,0,0,0,0,0.022222222,0.059197012,0.047619048,0.127917834,0.004481793,0.066479925,0.005228758,0,0.00410831,0.011577965,0.443323996,0,0.201867414,0,0,0,0.005975724,0,0,0
0,0,0,0,0,0,0,0,0.02432371,0,0.014321437,0.055012503,0.004773812,0.031370766,0.032280064,0.146396908,0.000909298,0.004546488,0.003409866,0.37213003,0.001591271,0.108888384,0.06933394,0,0.130711525,0,0,0
0,0,0,0,0,0,0,0,0.026169265,0.175389755,0.046770601,0,0.004454343,0.135300668,0.000556793,0,0.213808463,0.026726058,0.007238307,0,0.356347439,0,0,0,0.007238307,0,0,0
0,0,0,0,0,0,0,0,0.01911157,0,0.01911157,0.155475207,0.004132231,0.040289256,0.033057851,0.085227273,0.000516529,0.157541322,0.0625,0.020144628,0.002066116,0.239152893,0.026342975,0,0.132231405,0.003099174,0,0
0,0,0,0,0,0,0,0,0.013916501,0.062292909,0.043074884,0.009277667,0.005301524,0.084161696,0.003313453,0.225977469,0.003313453,0.003313453,0.08813784,0.006626905,0.120609675,0.023856859,0.298873426,0,0.007289596,0.000662691,0,0
0,0,0,0,0,0,0,0,0.026217228,0,0.011860175,0.04494382,0.006866417,0.020599251,0.042446941,0.172284644,0.001248439,0.004369538,0.002496879,0.087390762,0.003121099,0.08988764,0.042446941,0.320848939,0.119850187,0.003121099,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024224362,0.240180345,0.045850527,0,0.00374446,0,0,0,0.686000306,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02760631,0.000857339,0.021776406,0.180469822,0.006258573,0.05101166,0.023062414,0,0.687928669,0.001028807,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017169838,0.081127486,0.054514237,0.159393332,0.005866361,0.030333381,0.000286164,0,0.646587495,0.004721706,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020935736,0.00054615,0.022756235,0.056799563,0.005825596,0.042417622,0.023666485,0.125068269,0.694884398,0.006189696,0.000910249,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016861666,0.13523744,0.041293875,0,0.005161734,0.157949071,0,0,0.641431521,0.002064694,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022450533,0.000380518,0.019406393,0.113394216,0.007990868,0.047945205,0.023592085,0.098554033,0.663622527,0.002663623,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01349892,0.078833693,0.046976242,0,0.005939525,0.029697624,0,0.197084233,0.620410367,0.006479482,0.001079914,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021374046,0,0.024936387,0.052417303,0.008142494,0.049363868,0.032061069,0.09821883,0.7043257,0.003053435,0.005597964,0.000508906
