128,1108,229,0,17,0,0,0,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,14,205,3,19,39,0,0,458,108,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0
16,15,14,35,1,26,0,0,0,3,109,0,76,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,0,3,7,2,10,7,53,0,3,0,105,0,29,37,0,1,5,6,0,36,0,0,0,0,0,0,0
0,8,5,0,0,5,0,0,9,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,9,0,3,4,4,0,14,3,6,1,25,5,0,9,0,2,0,1,0,0,0,0,0,0,0
0,4,5,1,0,6,0,8,0,0,4,0,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,2,3,8,0,0,0,6,0,8,4,35,0,0,1,3,5,2,6,0,0,0,0,0
0,0,0,0,0,0,0,0,74,790,153,0,16,0,0,0,2389,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,1,25,269,5,49,41,0,1,663,95,0,4,0,0,0,190,0,0,0
0,0,0,0,0,0,0,0,9,31,30,64,1,44,4,0,3,7,282,0,114,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,12,0,3,26,2,11,24,79,0,3,2,242,2,56,34,0,76,0,0,0
0,0,0,0,0,0,0,0,8,24,7,0,1,13,0,0,36,2,2,0,71,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,4,39,0,9,8,24,0,31,17,3,0,67,1,0,24,0,0,0
0,0,0,0,0,0,0,0,1,8,10,0,1,11,0,46,1,0,17,1,21,3,57,0,0,1,0,0
0,0,0,0,0,0,0,0,4,0,3,7,1,3,6,31,0,0,3,16,0,12,9,69,25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,739,142,0,13,0,0,0,2054,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,33,261,5,58,43,0,1037,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,61,57,117,4,15,0,0,500,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,8,37,2,24,18,75,414,6,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,12,0,2,33,0,0,183,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,35,2,10,6,26,198,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,0,0,7,0,28,129,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,17,3,12,9,24,172,2,1,0
