123,1040,199,0,26,0,0,0,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,14,196,8,36,38,0,0,484,143,0,2,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0
5,14,10,37,2,36,2,0,2,3,112,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,1,7,0,6,11,40,0,1,0,75,0,34,41,0,0,1,3,0,28,0,0,0,0,0,0,0
0,6,0,0,0,4,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,7,0,2,0,5,0,9,5,2,0,27,3,0,5,1,0,0,1,0,0,0,0,0,0,0
2,5,4,2,0,8,0,5,0,0,7,2,4,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,4,0,1,2,14,0,0,0,6,0,10,5,21,0,0,2,1,4,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,65,818,171,0,16,0,0,0,2394,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,0,17,265,9,39,40,0,2,566,85,0,2,0,0,0,177,0,0,0
0,0,0,0,0,0,0,0,9,19,24,52,2,42,5,0,0,7,245,0,96,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,7,0,8,31,4,13,6,67,2,5,3,199,1,59,29,0,69,0,0,0
0,0,0,0,0,0,0,0,2,34,9,0,0,22,0,0,30,4,2,0,61,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,2,0,5,35,3,4,3,7,0,39,8,7,0,47,2,0,26,0,0,0
0,0,0,0,0,0,0,0,4,4,13,0,1,19,0,35,1,0,11,3,20,7,56,0,2,0,0,0
0,0,0,0,0,0,0,0,10,0,2,8,5,5,5,39,1,0,0,16,1,18,5,74,22,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,596,139,0,11,0,0,0,1989,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,27,254,8,72,27,0,978,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,35,178,6,22,1,0,507,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,19,34,6,26,20,86,483,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,9,0,1,64,0,0,192,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,25,3,11,8,33,187,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,6,0,0,6,0,71,114,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,11,4,11,6,19,153,1,0,0
