120,1019,226,0,25,0,0,0,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,46,409,10,124,54,0,1,902,246,0,12,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0
7,27,36,75,5,79,2,0,2,5,251,0,245,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
5,0,6,3,3,3,9,32,0,0,0,57,0,22,44,0,0,3,1,0,23,0,0,0,1,0,0,0
5,27,5,0,0,10,0,0,27,1,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,11,2,6,3,6,0,13,5,3,0,17,6,0,6,1,1,0,1,0,0,0,0,0,0,0
1,7,1,0,0,8,0,6,0,0,7,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,6,0,2,0,7,0,0,0,3,0,5,2,20,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,158,1600,340,0,32,0,0,0,4469,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,2,25,228,8,68,33,0,0,502,93,0,4,0,0,0,153,0,0,0
0,0,0,0,0,0,0,0,5,39,19,78,3,31,2,0,1,8,215,0,140,0,0,0,7,0,0,0
0,0,0,0,0,0,0,0,10,0,7,23,2,12,13,49,0,2,1,135,1,55,25,0,48,0,0,0
0,0,0,0,0,0,0,0,2,38,7,0,4,19,0,0,42,4,2,0,54,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,5,0,3,27,0,14,2,13,0,36,10,5,0,36,7,0,25,0,0,0
0,0,0,0,0,0,0,0,2,8,7,1,0,10,0,20,0,1,15,2,18,7,40,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,7,0,7,4,25,0,1,0,22,1,13,7,46,13,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,652,123,0,16,0,0,0,1802,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,39,201,9,80,27,0,768,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,62,47,99,4,21,0,0,532,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,22,0,27,15,72,399,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54,17,0,2,53,0,0,232,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,22,3,12,3,28,145,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,0,1,5,0,42,122,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,15,3,10,5,23,143,0,1,0
