69,951,160,0,15,0,0,0,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,7,156,3,25,16,0,1,378,300,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
4,6,7,17,0,37,0,0,1,9,101,0,102,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,0,1,3,0,5,5,32,0,0,0,86,0,21,63,0,0,3,5,0,7,0,0,0,0,0,0,0
0,8,3,0,0,3,0,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,11,1,1,3,5,0,5,5,7,1,25,19,0,4,1,0,0,0,0,0,0,0,0,0,0
0,0,3,1,1,4,0,10,0,0,8,0,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,0,2,4,7,0,0,0,0,1,7,1,29,0,1,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,48,684,122,0,24,0,0,0,2555,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23,0,5,190,4,43,33,0,1,550,270,0,3,0,0,0,139,0,0,0
0,0,0,0,0,0,0,0,9,21,22,44,1,28,4,0,3,5,315,0,113,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,6,0,3,17,3,6,8,64,1,0,2,172,1,45,87,0,35,0,0,0
0,0,0,0,0,0,0,0,6,32,5,0,0,14,0,0,31,11,2,0,75,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,4,0,2,23,0,3,7,18,0,22,9,6,0,51,24,0,27,0,0,0
0,0,0,0,0,0,0,0,1,8,4,1,1,15,1,17,0,0,11,2,27,1,64,0,1,0,0,0
0,0,0,0,0,0,0,0,2,0,2,5,0,3,5,37,0,2,0,10,0,18,10,54,18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,540,72,0,15,0,0,0,2063,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,23,198,6,51,19,0,893,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,35,60,2,28,0,0,521,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,31,4,30,12,62,532,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,7,0,1,23,0,0,203,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,34,3,16,5,21,226,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,6,0,4,10,0,27,136,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,1,6,5,25,217,1,1,1
